|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
0|цамто|цамто|ЦАМТО|UPPR|1|1|1|UPPR|1|1.0
1|9 августа|9 августа|9 августа|NUSR|2|1|2|NUSR|1|1.0
2|служба|служба|Служба|NOUN|3|2|1||1|1.0
3|внешний|внешней|внешней|ADJF|4|2|2||1|1.0
4|разведка|разведки|разведки|NOUN|5|2|3||1|1.0
5|рф|рф|РФ|NOUN|6|2|4|UPPR|2|1.0
6|пополнил|пополнила|пополнила|VERB|7|2|5||1|1.0
7|список|список|список|NOUN|8|2|6||1|1.0
8|российский|российских|российских|ADJF|9|2|7||1|1.0
9|спецслужба|спецслужб|спецслужб|NOUN|10|2|8||2|1.0
10|имею|имеют|имеют|VERB|12|2|10||2|1.0
11|полномочие|полномочия|полномочия|NOUN|13|2|11||1|1.0
12|распоряжаться|распоряжаться|распоряжаться|INFN|14|2|12||4|1.0
13|сведение|сведениями|сведениями|NOUN|15|2|13||3|1.0
14|область|области|области|NOUN|17|2|15||2|1.0
15|экономика|экономики|экономики|NOUN|18|2|16||3|1.0
16|наука|науки|науки|NOUN|19|2|17||2|1.0
17|техника|техники|техники|NOUN|21|2|19|SPEC|2|1.0
18|отнесенный|отнесенными|отнесенными|PRTF|22|2|20||1|1.0
19|государственный|государственной|государственной|ADJF|24|2|22||1|1.0
20|тайна|тайне|тайне|NOUN|25|2|23||1|1.0
21|соответствующий|соответствующий|Соответствующий|ADJF|26|3|1||1|1.0
22|президентский|президентский|президентский|ADJF|27|3|2||1|1.0
23|указ|указ|указ|NOUN|28|3|3||1|1.0
24|опубликован|опубликован|опубликован|PRTS|29|3|4||1|1.0
25|официальный|официальном|официальном|ADJF|31|3|6||1|1.0
26|портал|портале|портале|NOUN|32|3|7||1|1.0
27|правовой|правовой|правовой|ADJF|33|3|8||1|1.0
28|информация|информации|информации|NOUN|34|3|9||4|1.0
29|передаю|передает|передает|VERB|35|3|10||1|1.0
30|рн|риа новости|РИА Новости|WIQM|36|3|11|WIQM|1|1.0
31|речь|речь|Речь|NOUN|37|4|1||1|1.0
32|иду|идет|идет|VERB|38|4|2||1|1.0
33|информация|информации|информации|NOUN|40|4|4||4|1.0
34|научно-технический|научно-технических|научно-технических|ADJF|42|4|6||3|1.0
35|достижение|достижениях|достижениях|NOUN|43|4|7||1|1.0
36|технология|технологиях|технологиях|NOUN|45|4|9||2|1.0
37|могу|могут|могут|VERB|47|4|11||2|1.0
38|использован|использованы|использованы|PRTS|49|4|13||1|1.0
39|создание|создании|создании|NOUN|51|4|15||2|1.0
40|новый|новых|новых|ADJF|53|4|17||1|1.0
41|изделие|изделий|изделий|NOUN|54|4|18||1|1.0
42|технологический|технологических|технологических|ADJF|55|4|19||1|1.0
43|процесс|процессов|процессов|NOUN|56|4|20||1|1.0
44|различный|различных|различных|ADJF|58|4|22||1|1.0
45|отрасль|отраслях|отраслях|NOUN|59|4|23||1|1.0
46|экономика|экономики|экономики|NOUN|60|4|24||3|1.0
47|сведение|сведениями|сведениями|NOUN|63|5|3||3|1.0
48|могу|могли|могли|VERB|64|5|4||2|1.0
49|распоряжаться|распоряжаться|распоряжаться|INFN|65|5|5||4|1.0
50|два|две|две|NUMR|66|5|6||1|1.0
51|другой|другие|другие|ADJF|67|5|7||1|1.0
52|спецслужба|спецслужбы|спецслужбы|NOUN|68|5|8||2|1.0
53|фсб|фсб|ФСБ|ABVR|69|5|9|SPEC|1|1.0
54|фсо|фсо|ФСО|ABVR|71|5|11|SPEC|1|1.0
55|россия|россии|России|NOUN|72|5|12|SPEC|3|1.0
56|ряд|ряд|ряд|NOUN|75|5|15||1|1.0
57|министерство|министерств|министерств|NOUN|76|5|16||1|1.0
58|число|числе|числе|NOUN|79|5|19||1|1.0
59|мид|мид|МИД|ABVR|80|5|20|SPEC|1|1.0
60|минобороны|минобороны|Минобороны|NOUN|81|5|21|TITL|1|1.0
61|мчс|мчс|МЧС|NOUN|83|5|23|UPPR|1|1.0
62|ведомство|ведомств|ведомств|NOUN|84|5|24||1|1.0
63|госкорпорация|госкорпорации|госкорпорации|NOUN|85|5|25||1|1.0
64|росатом|росатом|Росатом|CLIV|86|5|26|CLIV|1|1.0
65|роскосмос|роскосмос|Роскосмос|NOUN|88|5|28|CLIV|1|1.0
66|свр|свр|СВР|ABVR|90|6|2|SPEC|3|1.0
67|часть|части|части|NOUN|92|6|4||1|1.0
68|касающийся|касающейся|касающейся|PRTF|93|6|5||1|1.0
69|данные|данных|данных|NOUN|94|6|6||1|1.0
70|область|области|области|NOUN|96|6|8||2|1.0
71|экономика|экономики|экономики|NOUN|97|6|9||3|1.0
72|наука|науки|науки|NOUN|98|6|10||2|1.0
73|техника|техники|техники|NOUN|100|6|12|SPEC|2|1.0
74|получил|получила|получила|VERB|101|6|13||1|1.0
75|распоряжаться|распоряжаться|распоряжаться|INFN|103|6|15||4|1.0
76|сведение|сведениями|сведениями|NOUN|104|6|16||3|1.0
77|раскрывающий|раскрывающими|раскрывающими|PRTF|105|6|17||2|1.0
78|содержание|содержание|содержание|NOUN|106|6|18||1|1.0
79|направленность|направленность|направленность|NOUN|108|6|20||1|1.0
80|научно-исследовательский|научно-исследовательских|научно-исследовательских|ADJF|109|6|21||1|1.0
81|опытно-конструкторский|опытно-конструкторских|опытно-конструкторских|ADJF|110|6|22||1|1.0
82|проектный|проектных|проектных|ADJF|112|6|24||1|1.0
83|работа|работ|работ|NOUN|113|6|25||3|1.0
84|проводимый|проводимых|проводимых|PRTF|114|6|26||1|1.0
85|интерес|интересах|интересах|NOUN|116|6|28||1|1.0
86|оборона|обороны|обороны|NOUN|117|6|29||1|1.0
87|безопасность|безопасности|безопасности|NOUN|119|6|31||2|1.0
88|россия|россии|России|NOUN|120|6|32|SPEC|3|1.0
89|свр|свр|СВР|ABVR|123|7|3|SPEC|3|1.0
90|имею|имеет|имеет|VERB|124|7|4||2|1.0
91|распоряжаться|распоряжаться|распоряжаться|INFN|126|7|6||4|1.0
92|информация|информацией|информацией|NOUN|127|7|7||4|1.0
93|раскрывающий|раскрывающей|раскрывающей|PRTF|128|7|8||2|1.0
94|направление|направления|направления|NOUN|129|7|9||1|1.0
95|развитие|развития|развития|NOUN|130|7|10||1|1.0
96|работа|работ|работ|NOUN|131|7|11||3|1.0
97|создание|созданию|созданию|NOUN|133|7|13||2|1.0
98|модернизация|модернизации|модернизации|NOUN|134|7|14||1|1.0
99|применение|применению|применению|NOUN|136|7|16||1|1.0
100|военный|военных|военных|NOUN|138|7|18||1|1.0
101|цель|целях|целях|NOUN|139|7|19||1|1.0
102|технология|технологий|технологий|NOUN|140|7|20||2|1.0
103|двойной|двойного|двойного|ADJF|141|7|21||1|1.0
104|назначение|назначения|назначения|NOUN|142|7|22||1|1.0
105|обеспечение|обеспечение|Обеспечение|NOUN|143|8|1||2|2.0
106|руководство|руководства|руководства|NOUN|144|8|2||1|1.0
107|россия|россии|России|NOUN|145|8|3|SPEC|3|1.0
108|разведывательный|разведывательной|разведывательной|ADJF|146|8|4||1|1.0
109|информация|информацией|информацией|NOUN|147|8|5||4|1.0
110|необходимый|необходимой|необходимой|ADJF|148|8|6||1|1.0
111|принятие|принятия|принятия|NOUN|150|8|8||1|1.0
112|решение|решений|решений|NOUN|151|8|9||1|1.0
113|научно-технический|научно-технической|научно-технической|ADJF|153|8|11||3|2.0
114|сфера|сфере|сфере|NOUN|154|8|12||1|1.0
115|содействие|содействие|содействие|NOUN|155|8|13||1|1.0
116|научно-технический|научно-техническому|научно-техническому|ADJF|156|8|14||3|2.0
117|прогресс|прогрессу|прогрессу|NOUN|157|8|15||1|1.0
118|военно-технический|военно-техническому|военно-техническому|ADJF|159|8|17||1|1.0
119|обеспечение|обеспечению|обеспечению|NOUN|160|8|18||2|2.0
120|безопасность|безопасности|безопасности|NOUN|161|8|19||2|1.0
121|рф|рф|РФ|NOUN|162|8|20|UPPR|2|1.0
122|вхожу|входят|входят|VERB|163|8|21||1|1.0
123|перечень|перечень|перечень|NOUN|165|8|23||1|1.0
124|целее|целей|целей|COMP|166|8|24||1|1.0
125|работа|работы|работы|NOUN|167|8|25||3|1.0
126|свр|свр|СВР|ABVR|168|8|26|SPEC|3|1.0
127|отмечаю|отмечает|отмечает|VERB|169|8|27||1|1.0
128|агентство|агентство|агентство|NOUN|170|8|28||1|1.0
